Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/23 00:00:00
Report Run Date,08/06/23 09:05:45
Company Name,GS - Opco Angel 1 Limited
Reporting Set,HH 1200010232050 - K19TB01223
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,03/08/21,95.975,98.885,96.445,97.700,91.765,92.350,87.695,91.500,87.150,86.815,87.345,95.005,106.365,107.610,114.325,109.510,93.190,107.520,106.495,105.500,84.575,81.780,83.135,84.735,75.030,71.915,73.835,73.120,75.830,74.980,77.365,81.435,79.320,88.410,88.370,90.895,78.975,78.350,82.400,86.930,92.595,96.230,99.200,105.845,105.575,97.885,98.465,93.305
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,04/08/21,91.020,96.220,97.335,93.075,93.725,87.970,86.440,85.485,86.290,89.785,100.495,105.625,112.090,100.935,109.410,108.050,92.190,96.630,98.915,96.195,85.100,79.175,77.530,74.925,68.805,70.075,70.455,72.275,67.775,81.095,88.515,87.380,83.075,88.105,86.150,86.905,82.580,83.850,84.610,85.015,91.260,97.370,98.015,100.385,100.650,99.475,101.035,104.875
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,05/08/21,97.215,94.975,90.755,90.800,99.495,93.070,87.045,93.280,91.645,87.420,97.730,99.985,103.265,100.110,100.595,102.990,86.350,93.065,95.375,92.920,82.815,78.070,76.410,78.135,67.700,74.695,75.960,73.755,67.310,73.330,78.545,82.030,76.040,80.250,75.585,81.745,76.060,81.430,89.145,88.930,84.525,88.205,89.620,92.070,94.745,93.560,94.920,93.755
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,06/08/21,95.260,92.625,89.180,84.365,83.235,82.860,86.420,90.010,91.960,93.895,97.745,100.695,98.865,102.140,101.005,100.655,84.315,93.835,99.360,100.910,87.970,89.440,88.830,86.190,72.525,78.325,79.535,80.820,76.080,80.825,81.680,84.870,76.040,80.545,87.885,93.440,84.820,86.625,87.460,91.870,93.775,91.730,98.120,100.235,97.290,95.520,96.900,97.870
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,07/08/21,92.935,90.200,85.090,87.440,90.825,90.615,88.310,87.915,88.710,89.065,84.785,92.200,100.260,95.385,101.510,92.365,81.450,92.255,101.380,103.240,89.490,89.325,91.065,90.700,69.745,74.515,75.160,73.675,68.010,76.320,79.750,81.165,75.075,80.020,83.075,81.305,71.665,74.485,77.175,82.945,80.665,86.185,91.935,90.085,86.230,89.555,90.095,89.565
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,08/08/21,90.790,92.955,87.550,86.370,86.720,84.630,84.070,83.550,83.755,84.315,89.470,92.670,96.935,92.435,100.250,100.175,86.590,94.900,108.975,107.740,96.380,89.305,94.395,90.365,71.315,71.940,73.990,73.930,68.985,71.600,67.020,67.665,67.215,71.805,70.615,70.705,70.480,73.590,74.695,75.915,77.085,81.805,85.875,82.305,82.140,81.235,81.320,80.150
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,09/08/21,87.475,81.615,77.150,78.015,74.170,71.280,73.420,73.505,75.785,77.765,83.845,90.550,92.550,87.750,88.695,86.940,78.690,86.425,89.660,88.410,77.975,79.485,85.550,81.620,70.935,72.825,81.365,81.875,72.295,79.060,80.160,85.140,79.985,84.790,82.530,83.355,77.055,77.910,79.840,84.760,84.090,85.045,88.515,87.575,85.910,83.055,83.460,81.990
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,10/08/21,80.520,79.385,78.465,78.565,78.600,74.010,67.515,71.980,74.315,74.130,80.785,82.315,89.160,85.180,86.615,84.500,78.640,84.655,89.055,83.185,69.920,69.255,79.220,77.485,63.425,64.295,67.165,65.645,63.840,67.420,66.400,69.285,70.885,72.900,78.635,81.320,71.650,76.555,78.040,79.615,79.705,84.570,82.540,86.675,83.840,82.810,79.990,79.430
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,11/08/21,74.720,73.270,73.275,78.140,77.120,77.240,78.170,75.375,74.135,75.310,81.995,86.695,85.530,79.290,91.795,90.875,79.965,88.950,90.110,87.695,74.655,72.645,75.980,77.500,63.950,66.325,66.535,68.265,62.195,75.385,76.165,78.985,71.275,76.950,82.430,79.970,71.615,74.640,75.585,78.835,82.510,79.105,80.365,82.830,88.405,84.860,85.140,81.010
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,12/08/21,82.495,87.370,86.080,80.650,79.110,78.085,86.415,82.310,77.620,77.335,88.560,96.505,96.120,85.845,94.810,91.470,84.275,93.420,91.750,93.715,84.090,81.420,79.930,80.435,71.635,73.070,72.295,70.825,66.350,69.205,70.655,73.530,73.045,72.185,77.240,76.140,74.520,81.325,78.640,80.490,84.040,87.205,92.215,90.685,91.365,83.635,84.570,86.455
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,13/08/21,80.800,75.290,76.945,85.810,82.825,82.880,74.665,75.795,78.960,79.865,87.110,96.955,91.200,90.700,93.730,89.950,79.940,86.295,90.105,86.090,75.335,71.625,76.310,78.485,65.145,64.750,68.870,69.920,64.295,75.130,75.220,78.475,73.260,77.865,84.260,82.700,71.110,78.585,81.725,84.670,84.800,86.710,87.725,90.980,84.220,78.910,84.685,92.100
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,14/08/21,89.760,89.705,89.435,86.340,86.280,83.675,81.770,86.540,83.380,80.245,83.435,91.955,89.935,89.255,91.430,87.050,78.470,89.175,99.900,96.560,86.960,90.800,92.340,86.425,71.315,72.255,77.605,77.420,67.720,69.195,74.415,80.780,73.125,81.155,84.545,83.120,74.785,79.360,87.015,84.440,85.270,88.495,89.275,93.050,94.580,88.505,88.410,86.765
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,15/08/21,84.530,85.245,85.700,82.930,87.745,88.670,85.545,84.820,88.825,88.465,94.370,95.060,104.695,99.725,98.415,98.105,82.485,89.795,96.410,94.490,83.070,82.520,87.530,89.025,66.340,68.625,70.105,71.095,63.535,63.825,62.235,61.905,59.475,62.960,63.230,66.870,59.730,62.675,67.570,66.835,67.885,70.335,73.365,75.010,76.245,76.260,77.260,80.415
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,16/08/21,76.870,78.245,82.420,79.945,77.360,77.670,76.090,75.900,75.015,69.860,80.105,81.585,92.325,90.235,89.765,88.930,77.880,84.515,92.785,89.945,75.500,76.270,77.785,75.560,62.270,62.810,70.775,66.000,62.765,67.465,67.910,69.330,68.365,70.935,67.855,67.180,64.560,69.600,71.395,71.125,73.895,76.030,77.440,79.610,79.125,78.320,80.535,80.930
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,17/08/21,79.925,80.965,86.660,84.580,82.860,82.805,80.560,77.800,82.465,86.580,92.640,92.525,101.475,96.445,102.175,101.640,81.810,83.725,84.800,88.505,77.320,72.485,69.105,70.650,64.295,65.740,67.285,66.240,65.630,63.865,66.480,67.870,71.285,73.605,78.930,76.865,71.485,72.425,78.855,76.720,80.985,76.495,83.450,88.055,90.430,86.605,81.605,82.070
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,18/08/21,82.265,84.665,88.785,86.530,88.735,86.765,79.405,79.935,78.205,83.235,92.550,98.320,100.485,85.140,87.525,93.250,83.635,89.305,93.860,89.210,76.400,71.625,71.220,71.995,65.275,68.470,72.950,72.270,61.840,67.770,72.575,75.975,68.270,74.690,77.535,77.440,70.205,72.960,78.025,77.440,84.170,83.585,85.920,84.810,85.080,77.280,80.795,81.560
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,19/08/21,83.150,81.105,78.190,77.195,72.970,69.935,68.630,66.425,63.635,65.410,74.430,82.875,83.505,76.725,85.380,85.875,76.435,79.565,86.675,85.685,72.130,72.170,72.235,72.385,64.470,64.310,65.410,69.045,68.540,66.260,68.490,69.100,65.220,70.415,75.280,76.090,66.545,67.980,69.955,75.585,79.175,74.760,77.445,72.530,71.980,78.215,77.635,80.650
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,20/08/21,75.890,77.645,78.535,70.455,71.125,74.075,79.935,78.825,77.035,77.555,84.940,88.670,88.645,77.555,82.565,84.085,77.050,80.805,88.890,88.970,77.020,75.585,80.345,76.020,64.640,65.120,68.825,76.545,64.325,68.840,75.075,77.295,71.860,78.905,78.270,77.040,69.810,73.860,77.135,83.450,83.705,88.750,92.925,93.370,93.375,96.870,96.110,92.445
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,21/08/21,90.135,87.650,85.145,84.970,82.595,82.500,79.285,80.480,83.205,82.740,86.820,96.270,98.030,99.700,103.325,93.630,77.490,89.175,93.005,96.480,79.355,79.540,79.310,76.100,68.050,74.695,76.245,74.520,68.820,71.745,73.210,76.205,73.265,81.025,80.840,84.460,71.875,77.660,77.175,80.395,87.330,94.240,101.070,100.335,97.015,89.935,88.410,88.645
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,22/08/21,93.875,94.420,104.100,98.600,94.860,91.355,90.945,94.890,95.350,91.480,91.545,102.275,97.875,94.455,100.300,99.405,82.230,92.010,93.635,101.470,86.325,80.345,84.920,86.760,72.800,71.595,66.630,69.215,67.555,69.555,71.710,70.185,65.360,69.025,73.670,76.245,70.790,73.555,77.775,80.185,85.445,82.620,83.590,84.595,84.620,81.310,80.635,80.345
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,23/08/21,82.415,86.525,90.805,91.985,86.600,86.630,83.705,85.755,86.260,83.555,93.665,99.425,102.920,102.240,96.775,93.980,76.115,82.685,86.635,91.220,80.420,77.300,77.200,74.705,65.310,67.945,65.700,66.185,65.960,66.890,68.515,72.055,70.825,73.715,82.390,80.425,74.180,81.340,83.770,86.500,90.000,87.855,88.870,92.360,89.400,86.615,87.485,86.260
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,24/08/21,88.735,86.585,96.555,95.190,93.895,87.770,88.455,90.905,86.840,86.980,99.595,99.650,94.575,96.755,104.865,105.385,83.625,85.150,89.190,85.475,73.525,69.940,73.025,81.285,70.945,67.825,66.755,73.175,69.095,85.490,79.195,69.575,68.325,71.305,75.020,79.585,80.170,83.375,87.090,86.010,95.985,91.805,92.870,92.140,88.935,89.300,92.535,91.650
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,25/08/21,87.945,85.780,84.060,86.455,82.685,80.780,83.140,79.330,80.295,78.355,85.085,95.120,93.060,95.785,101.065,102.875,89.805,93.595,94.350,90.405,75.725,73.580,72.520,72.995,75.345,68.765,68.235,72.110,71.050,74.220,74.560,79.480,69.600,73.905,78.985,78.500,71.790,74.835,78.395,81.770,84.270,85.385,86.220,87.710,92.140,90.730,92.830,89.995
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,26/08/21,85.705,82.560,82.315,87.400,84.820,83.885,90.220,84.440,80.935,82.760,86.055,94.220,90.340,93.690,98.975,93.120,83.125,90.010,90.665,87.645,82.950,77.795,77.730,77.035,71.090,68.830,64.550,66.535,62.415,61.765,65.350,64.805,64.290,67.205,71.305,69.865,62.545,69.510,75.875,82.510,82.390,83.795,88.400,95.110,97.340,96.235,93.690,87.955
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,27/08/21,93.565,93.480,90.005,89.895,95.695,96.700,92.015,90.610,89.685,97.515,107.375,105.265,103.520,110.310,111.770,103.745,81.195,90.675,94.190,89.980,81.680,84.620,79.370,81.955,74.305,70.245,73.550,77.190,74.585,68.305,73.370,80.070,72.960,80.960,85.745,88.465,73.805,76.570,81.680,85.080,89.800,91.415,95.270,87.355,86.850,94.390,100.285,99.645
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,28/08/21,98.525,97.305,102.125,97.855,95.635,95.270,96.960,94.900,90.085,91.535,109.240,111.175,110.875,110.915,115.850,108.800,86.370,94.000,95.865,97.125,81.955,73.445,79.385,84.450,72.120,71.720,74.680,70.270,67.175,71.045,72.090,77.540,65.465,71.770,79.110,78.470,68.455,75.440,79.850,81.740,82.215,85.150,85.550,87.295,84.295,84.915,82.405,90.445
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,29/08/21,96.365,96.890,104.775,112.045,100.520,96.640,100.815,97.435,97.430,92.970,92.045,91.240,116.590,107.160,101.255,108.470,85.875,92.600,101.810,101.260,94.485,96.380,90.250,86.355,65.920,76.025,82.700,82.295,80.285,77.190,72.645,80.975,71.340,74.545,84.820,87.730,70.150,68.105,79.405,87.080,85.150,91.795,90.940,91.095,85.180,86.520,87.455,91.605
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,30/08/21,87.620,88.825,95.945,91.860,97.790,95.035,97.085,96.670,96.440,92.180,104.600,110.830,104.630,98.075,104.000,102.540,79.145,88.555,97.820,95.825,80.040,81.815,82.990,83.700,61.330,62.235,69.495,72.330,68.810,69.015,69.955,71.475,65.290,72.825,74.035,73.425,67.750,63.490,69.075,76.615,82.155,78.315,78.570,78.570,77.100,82.345,82.150,78.905
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,31/08/21,76.175,75.210,67.830,71.245,74.570,71.030,71.130,73.375,73.035,69.920,75.000,79.765,88.480,82.035,78.380,88.675,75.550,75.650,81.865,87.210,76.775,80.495,81.495,77.030,65.990,58.280,56.710,68.480,64.165,65.085,70.690,73.675,71.325,73.060,78.895,82.180,67.695,64.600,80.750,83.035,90.445,89.975,95.865,95.315,89.620,86.450,89.865,82.685
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,01/09/21,78.720,79.580,81.655,83.885,77.805,76.745,75.475,76.610,78.290,77.390,88.070,85.055,85.815,86.710,96.160,99.565,81.450,87.690,86.790,84.435,74.860,71.780,72.885,72.120,68.135,66.840,66.840,67.560,64.215,58.525,61.840,76.180,68.840,71.780,73.885,79.630,75.170,73.930,77.110,82.755,88.430,85.500,85.425,93.020,92.310,92.475,94.485,89.590
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,02/09/21,84.580,78.175,75.940,87.340,89.230,86.285,81.635,87.775,89.105,87.900,94.975,100.955,102.450,88.870,101.435,104.125,84.780,83.485,82.270,87.425,75.210,71.560,72.820,72.990,65.820,66.350,67.140,68.095,63.830,64.205,65.720,70.700,66.035,70.970,75.790,80.665,69.730,74.630,80.065,79.765,78.570,79.395,73.450,82.700,86.805,86.280,93.380,92.905
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,03/09/21,89.395,87.810,87.720,89.760,82.655,74.035,76.045,77.985,76.370,73.855,81.435,83.490,92.070,88.235,93.605,92.050,89.525,86.710,94.405,96.580,79.395,77.030,77.125,75.710,67.095,70.150,69.120,68.420,63.920,63.375,72.830,75.320,73.100,78.700,84.605,86.640,75.170,78.295,78.525,81.325,79.000,77.765,85.235,89.055,90.340,85.885,85.410,86.580
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,04/09/21,93.645,90.095,88.340,86.645,79.065,77.555,76.825,75.615,78.475,79.095,87.010,91.655,87.795,94.515,99.545,102.745,79.585,90.310,98.605,95.670,83.195,86.550,89.945,91.885,79.610,81.280,76.700,75.055,65.140,75.525,71.480,75.270,73.315,79.095,81.280,82.485,77.905,77.150,80.760,79.405,76.260,81.120,84.745,83.500,83.365,78.485,85.275,90.525
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,05/09/21,89.760,82.800,78.655,78.375,77.085,74.390,76.240,73.505,72.680,70.190,71.170,94.445,93.755,89.315,93.845,86.490,80.775,91.530,93.030,98.250,87.925,86.915,88.155,83.200,68.540,73.830,81.985,76.100,68.530,72.695,70.975,74.935,71.285,76.110,79.690,77.130,67.400,74.840,77.055,69.965,73.155,82.575,82.125,85.745,84.935,78.930,78.305,77.855
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,06/09/21,77.930,75.235,72.045,69.930,62.750,64.205,66.370,64.970,66.440,65.215,71.040,76.510,89.680,86.865,91.905,87.175,79.615,73.390,79.755,81.290,70.220,69.050,72.220,77.085,74.200,71.935,67.535,70.925,67.645,68.345,75.350,77.715,73.445,73.065,81.675,81.590,69.110,75.770,82.310,83.675,83.155,84.275,87.450,80.550,77.620,82.570,80.510,80.870
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,07/09/21,79.595,75.795,74.465,73.415,72.075,70.100,69.055,70.700,64.935,60.700,72.880,81.890,89.855,84.595,92.975,88.950,79.630,86.010,90.195,90.320,79.615,76.675,80.865,87.235,77.765,77.480,77.525,78.900,78.490,82.970,87.105,95.390,82.735,87.130,96.730,88.870,88.825,91.255,91.680,91.725,94.135,96.980,89.790,93.230,99.300,97.010,91.575,89.135
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,08/09/21,83.355,82.280,80.420,80.545,79.990,86.915,88.375,90.815,87.020,85.835,95.330,96.715,100.205,94.215,101.530,103.745,84.830,89.910,88.755,90.115,80.480,77.910,79.140,92.515,83.580,72.855,73.265,79.130,78.385,81.950,87.555,93.360,82.895,100.225,96.470,97.075,86.635,100.845,105.875,105.785,109.090,104.730,104.575,104.900,103.355,98.680,102.055,96.640
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,09/09/21,95.725,93.380,96.050,88.875,92.070,89.875,86.665,89.975,89.020,87.300,92.290,99.120,110.695,107.810,112.690,115.075,91.490,96.800,98.730,97.230,89.495,92.005,91.720,98.200,88.300,89.950,92.010,90.415,84.755,81.170,79.780,79.875,74.545,82.115,83.755,86.985,82.425,90.250,88.470,91.315,92.855,97.900,94.275,92.570,93.200,95.600,92.045,91.750
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,10/09/21,92.185,90.010,90.425,88.455,94.100,95.945,96.175,91.960,91.655,89.590,100.730,105.680,108.635,105.985,111.700,105.365,85.175,96.515,92.925,93.785,81.215,94.940,93.560,91.520,77.335,81.760,77.460,81.115,69.890,75.325,78.470,78.445,69.390,74.655,82.900,89.715,77.210,85.600,81.740,81.320,85.445,88.140,86.640,91.915,91.425,100.765,102.695,98.755
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,11/09/21,103.130,97.875,92.780,89.175,87.395,91.130,88.045,85.320,84.340,84.710,83.305,98.560,102.695,98.125,97.985,96.725,76.520,82.285,92.095,90.380,79.655,80.700,88.870,87.360,75.425,81.055,84.450,83.295,69.795,72.725,79.250,88.750,74.495,81.670,87.305,89.690,77.315,87.425,85.120,87.395,88.895,90.795,86.670,88.280,88.585,85.460,88.400,95.405
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,12/09/21,101.575,102.150,99.845,89.360,84.765,90.125,83.380,86.350,88.455,86.545,84.745,104.665,102.785,97.355,94.695,94.085,76.725,88.940,94.225,104.240,81.425,87.820,93.865,92.080,75.560,74.420,78.210,76.285,66.085,70.825,69.050,69.205,66.135,75.025,70.300,73.235,66.825,70.980,72.710,76.185,72.270,74.925,76.280,83.700,81.570,79.740,80.445,76.850
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,13/09/21,76.680,77.585,79.190,83.920,81.965,75.430,75.530,75.125,73.480,75.105,82.315,91.735,84.930,79.405,85.690,77.665,72.715,74.185,80.575,79.650,71.825,74.145,77.080,77.625,69.405,70.320,72.650,76.620,72.965,71.045,72.630,77.345,68.420,70.200,77.045,78.005,72.285,79.165,80.740,82.035,85.845,86.410,84.935,88.815,100.280,91.605,88.350,89.595
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,14/09/21,90.245,85.140,88.075,92.170,84.860,83.955,87.610,81.390,79.535,83.160,90.490,100.960,93.280,97.985,104.350,102.025,80.505,84.330,87.420,87.995,81.135,85.130,81.020,83.375,77.925,73.820,75.435,79.670,74.015,76.370,79.640,80.455,78.275,76.050,88.955,85.355,77.480,79.335,82.085,86.720,88.125,93.860,94.980,100.835,91.505,91.575,96.145,92.355
