Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/2023 00:00
Report Run Date,08/06/2023 09:05
Company Name,GS - Opco Angel 1 Limited
Reporting Set,HH 1200010232050 - K19TB01223
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,16/06/2021,83.93,81.17,81.345,84.705,82.86,90.835,82.595,92.13,88.67,88.43,87.47,94.05,91.01,88.195,85.08,86.56,76.455,73.5,79.805,85.68,77.765,76.78,79.52,74.605,71.495,75.635,78.33,80.115,85.185,84.655,88.065,86.54,72.305,84.45,85.755,90.025,81.83,80.89,85.15,86.575,85.265,88.21,92.13,90.53,88.86,82.12,80.065,75.815,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,17/06/2021,80.71,78.695,83.82,83.955,75,71.815,71,70.32,71.48,69.735,78.03,84.66,87.92,79.47,84.82,87.555,76.715,83.72,84,84.34,76.24,73.9,75.31,72.675,66.56,68.57,70.075,66.13,59.52,67.48,74.955,76.235,70.12,74.71,77.665,77.25,72.505,74.375,82.04,82.24,88.13,77.265,76.295,86.06,84.79,81.34,78.235,79.71,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,18/06/2021,79.505,82.255,78.9,82.14,87.56,86.4,75.685,70.11,74.755,78.69,84.765,86.445,93.535,92.215,91.345,88.37,75.605,80.715,83.185,82.73,69.995,71.32,76.13,79.225,68.03,71.44,66.41,68.595,66.605,71.355,74.43,72.285,67.82,68.735,70.52,71.46,69.34,71.445,76.67,77.86,78.29,79.925,76.48,79.055,80.58,78.33,71.65,83.815,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,19/06/2021,83.615,90.19,90.49,91.95,94.675,92.37,93.04,92.58,94.24,91.29,99.71,91.815,104.415,98.445,97.28,92.465,77.725,85.99,89.43,97.445,87.045,85.37,82.06,81.305,59.68,70.315,67.92,67.96,62.505,63.88,67.665,67.455,67.645,70.345,73.185,73.465,61.74,63.655,77.71,79.73,84.31,83.665,81.36,80.755,79.145,77.585,77.13,78.24,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,20/06/2021,74.85,87.775,90.15,88.015,87.485,86.07,88.125,84.645,85.12,81.905,89.36,93.095,85.88,83.495,87.1,97.6,87.725,84.865,88.7,90.1,83.4,84.795,87.015,84.035,60.845,61.805,69.3,68.705,64.69,63.8,64.38,66.815,66.415,71.435,69.175,70.295,57.785,61.055,71.525,71.395,69.28,68.915,75.825,77.75,74.065,71.88,67.34,65.285,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,21/06/2021,59.965,67.87,70.175,78.785,77.48,77.34,77.82,77.62,80.28,78.68,84.265,80.445,76.315,83.31,89.465,86.94,75.845,78.49,79.665,82.22,76.74,70.05,70.58,65.04,65.44,69.285,70.775,67.655,62.555,65.82,68.585,69.735,64.01,62.24,57.795,62.665,66.655,69.03,69.53,70.165,74.045,74.84,70.455,73.24,75.275,67.625,65.37,75.985,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,22/06/2021,71.325,68.435,66.88,70.405,66.06,67.23,68.5,69.725,65.785,60.78,68.235,74.055,75.7,74.465,81.47,79.585,69.9,72.05,77.67,70.24,62.075,62.44,67.41,66.675,65.3,66.73,64.795,64.885,61.86,59.355,57.65,52.015,55.84,64.94,64.02,65.275,63.315,64.62,67.75,70.355,70.56,73.49,69.365,63.805,71.065,72.16,72.63,73.395,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,23/06/2021,70.095,65.48,71.61,76.145,75.025,73.17,67.31,73.095,69.37,60.82,71.25,83.295,78.555,70.445,83.3,80.615,70.05,71.23,71.49,75.32,69.355,70.26,66.605,68.37,70.025,68.705,63.71,62.805,62.74,62.15,58.205,60.445,62.415,62.825,64.545,66.7,62.76,63.945,68.43,71.535,73.835,72.82,66.365,71.265,73.945,73.23,69.965,66.025,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,24/06/2021,65.52,66.415,69.355,72.87,78.28,69.24,63.59,70.48,69.35,73.94,75.365,73.01,77.145,77.595,90.54,84.02,76.045,77.525,70.25,72.8,77.055,73.935,70.98,73.775,67.64,73.945,73.505,71.2,70.15,71.41,71.005,66.475,64.755,71.49,72.205,75.61,71.43,74.465,75.96,75.56,75.875,79.035,85.685,87.28,76.61,81.7,94.95,91.92,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,25/06/2021,84.465,85.115,81.44,79.85,79.745,79.515,77.88,76.355,73.715,70.96,75.785,83.24,91.88,86.6,94.335,93.04,87.13,87.295,89.93,88.17,81.47,79.89,80.04,72.025,71.865,75.9,77.39,77.1,71.485,75.905,77.305,81.445,77.8,78.6,79.3,81.11,73.42,78.805,88.53,87.86,88.76,92.59,92.595,91.015,92.89,95.665,99.245,97.19,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,26/06/2021,90.235,93.54,100.035,101.315,101.485,100.105,101.87,102.04,99.31,102.545,110.1,111.185,115.36,107.76,109.945,109.605,94.005,98.11,104.545,103.72,89.5,87.625,90.625,91.96,79.29,71.995,75.945,81.76,73.635,79.94,82.835,86.76,80.04,89.84,89.19,95.11,83.94,81.17,78.65,83.62,83.37,89.69,90.34,93.375,97.685,100.285,91.21,99.615,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,27/06/2021,104.49,103.95,101.405,102.645,105.52,100.315,89.845,89.86,104.255,108.26,111.01,117.055,115.27,117.305,100.155,97.75,88.625,97.645,96.51,98.87,88.715,90.52,92.685,92.995,72.33,73.45,68.7,64.1,66.905,68.785,68.52,64.925,62.71,64.01,73.23,74.06,72.375,71.545,74.9,73.695,74.615,82.235,84.525,85.965,85.285,88.225,87.405,90.735,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,28/06/2021,88.655,88.25,91.34,83.395,77.49,82.29,83.11,81.64,81.435,85.71,92.755,100.95,89.585,91.68,94.705,84.865,76.41,79.085,82.025,84.795,78.05,75.335,74.975,79.89,68.84,68.53,69.655,71.8,59.325,69.17,69.265,70.61,66.475,66.06,67.265,73.695,69.34,73.635,73.545,73.665,74.915,77.59,85.24,88.025,84.765,78.115,79.805,80.265,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,29/06/2021,74.575,79.885,80.645,73.965,67.315,62.23,66.035,69.065,67.825,72.985,77.495,83.11,81.545,78.555,88.62,79.99,73.35,75.65,69.235,71.675,70.305,67.955,72.14,71.805,63.36,64.555,63.925,66.675,64.765,63.43,60.865,58.81,62.16,66.39,71.05,70.575,64.995,68.815,68.485,70.72,68.085,73.9,77.445,72.7,66.625,76.28,76.825,76.515,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,30/06/2021,74.24,73.89,83.555,84.855,80.725,78.255,72.8,70.05,65.53,66.74,70.67,80.52,80.39,83.02,87.84,87.165,72.29,76.54,78.39,77.66,64.415,68.465,71.46,71.35,64.98,63.33,67.18,66.235,64.57,62.71,62.48,65.03,56.065,60.47,66.4,73.42,67.13,69.735,72.535,76.815,76.155,81.185,81.54,84.72,84.46,75.25,75.64,78.02,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,01/07/2021,74.925,76.4,73.595,70.455,73.66,77.285,80.32,78.1,75.885,67.61,79.605,89.005,85.77,79.12,86.755,83.995,73.39,75.725,78.84,72.045,67.71,59.375,65.64,65.67,61.715,62.33,64.13,66.6,66.47,68.41,71.04,70.925,63.43,63.645,57.795,58.855,65.48,67,65.57,65.835,67.34,71.795,74.905,75.105,78.51,77.575,75.94,70.9,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,02/07/2021,75.56,74.675,73.235,76.43,79.965,75.085,71.74,70.32,70.17,68.675,75.555,80.315,77.185,79.24,89.03,86.56,81.79,78.815,81.985,80,83.345,82.84,84.755,81.43,71.97,69.19,71.895,78.075,71.565,77.28,78.29,83.605,74.865,81.485,86.48,86.915,79.63,84.96,83.675,80.23,88.545,91.87,94.21,90.765,92.41,92.625,93.535,94.16,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,03/07/2021,89.545,87.07,85.605,93.07,88.4,82.395,86.28,88.205,88.97,89.64,89.33,97.43,99.17,85.59,89.48,95.135,83.53,82.39,95.6,98.25,80.845,79.32,75.335,73.87,63.35,66.28,67.905,69.52,63.805,65.955,61.745,66.125,65.355,73.175,77.715,76.905,71.255,75.21,77.625,82.79,82.455,84.79,85.83,83.23,78.82,85.73,88.95,89.035,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,04/07/2021,88.94,89.675,87.52,94.565,87.78,92.535,88.595,84.55,84.745,84.245,94.745,103.79,104.12,102.585,96.89,96.455,76.675,85.625,95.48,94.98,81.43,76.065,89.235,97.63,74.575,75.795,74.015,74.17,67.135,67.905,67.41,66.585,64.87,62.47,60.465,67.725,66.12,66.455,67.415,67.79,68.55,70.75,70.715,71.005,72.625,72.04,68.71,66.515,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,05/07/2021,71.175,68.3,67.675,73.84,73.07,66.76,66.57,64.85,67.17,68.335,81.475,80.2,84.78,83.66,82.21,81.875,76.67,83.38,85.9,84.155,73.945,72.37,72.315,72.66,60.145,67.38,70.195,66.22,65.895,66.895,66.96,68.99,68.465,69.755,74.265,76.25,68.965,64.565,74.135,78.415,89.69,81.125,78.485,84.275,83.475,77.415,74.49,72.505,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,06/07/2021,72.215,71.15,69.965,69.215,74.2,73.27,72.76,74.64,74.095,76.155,81.1,81.965,90.395,86.37,86.09,80.02,80.635,86.73,88.115,84.835,74.955,72.625,73.315,73.335,71.095,73.59,76.335,72.78,63.995,71.41,72.665,74.855,75.8,76.995,73.86,76.93,71.415,73.69,78.63,77.635,77.715,75.315,81.095,78.95,79.85,82.08,79.95,75.77,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,07/07/2021,76.71,78.025,83.28,82.23,76.55,71.265,71.3,77.165,73.445,70.25,87.07,90.405,76.905,78.185,79.7,72.225,72.075,72.81,68.47,75.475,76.925,74.29,73.16,72.62,66.73,74.595,76.88,71.92,70.95,70.015,66.675,64.75,63.31,66.81,68.95,74.83,68.365,66.865,65.43,68.07,69.63,70.97,72.505,71.28,71.045,63.82,69.44,69.37,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,08/07/2021,70.4,67.83,65.99,67.255,70.14,70.42,68.6,68.62,70.45,65.695,67.86,80.225,76.355,76.285,78.375,75.8,75.27,75.62,75.785,80.72,74.43,70.375,66.18,75.165,74.065,69.42,68.015,67.31,64.065,69.22,75.27,74.605,68.865,71.065,71.91,69.785,58.03,65.06,69.13,72.395,71.01,70.355,75.26,77.76,80.19,80.06,79.95,82.94,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,09/07/2021,82.24,71.22,71.26,79.095,83.875,82.89,82.065,74.84,83.745,82.76,91.235,96.27,94.655,88.125,77.075,90.51,81.555,87.81,87.22,86.485,78.45,79.305,85.615,83.075,73.755,72.83,71.975,68.51,60.425,72.35,74.605,79.785,71.43,74.265,72.985,75.84,65.46,71.485,79.635,81.11,78.055,80.895,85.1,83.605,85.065,81.385,80.73,78.1,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,10/07/2021,80.83,77.795,83.76,81.485,79.77,74.46,79.11,85.215,83.62,82.66,88.12,84.98,94.09,90.425,90.05,89.51,74.6,77.895,81.395,84.14,84.03,77.42,78.94,80.07,72.615,71.47,71.51,70.875,69.73,70.185,68.57,65.245,65.43,75.885,75.285,75.15,71.135,73.16,77.075,78.14,79.025,76.275,81.745,78.46,71.32,75.085,79.085,77.77,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,11/07/2021,82.075,82.345,82.265,81.245,80.46,85.92,78.09,74.945,77.7,64.77,73.735,89.925,92.1,87.6,87.205,86.18,69.71,83.085,88.71,87.26,77.285,79.915,75.05,68.895,66.09,69.505,72.39,73.305,68.38,68.595,71.525,70.905,65.82,65.625,67.285,65.26,60.57,69.74,69.77,69.195,69.405,69.28,65.185,65.92,67.335,66.405,68.735,69.9,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,12/07/2021,64.655,67.7,76.125,71.445,69.555,71.52,72.555,70.145,69.975,74.225,81.94,83.41,85.945,76.91,76.89,77.81,71.96,76.085,80.135,81.71,79.14,80.895,84.085,84.39,70.2,68.19,60.39,58.2,64.045,68.795,68.785,74.265,67.47,65.07,67.66,69.01,65.78,66.725,70.67,67.2,72.16,80.16,78.495,77.55,70.315,71.225,74.89,77.68,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,13/07/2021,73.64,70.975,71.19,68.445,64.435,59.1,63.265,63.44,63.155,63.69,67.225,74.8,82.675,78.265,84.13,86.3,75.39,74.265,79.515,85.03,78.86,77.85,74.195,74.405,70.135,71.66,70.96,77.595,73.41,74.435,66.65,65.96,70.955,71.155,72.635,78.43,71.74,76.18,79.795,85.465,79.82,82.435,82.285,76.235,78.265,82.17,80.12,77.325,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,14/07/2021,76.34,76.75,77.185,70.24,70.62,69.64,69.915,72.955,67.275,67.365,77.055,82.57,83.32,80.68,86.34,82.155,75.945,81.37,84.025,83.565,74.485,67.155,70.735,74.9,67.055,68.185,66.51,69.44,67.165,66.92,68.315,69.36,66.305,67.17,70.235,66.045,64.64,71.495,78.7,83.12,86.2,89.71,89.475,93.53,92.37,86.365,80.055,80.475,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,15/07/2021,76.325,66.015,72.19,72.625,69.985,73.9,76.575,74.05,72.705,70.8,78.755,76.3,82.245,80.105,81.855,81.86,77.085,84.115,84.26,84.715,75.79,72.54,69.515,70.63,65.385,68.58,64.505,69.01,57.11,61.29,64.875,68.785,69.17,71.1,69.17,72.025,64.64,67.635,72.14,73.485,73.84,68.15,67.465,73.44,76.345,74.47,73.895,74.655,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,16/07/2021,74.61,72.905,66.93,67.17,70.04,69.185,62.435,59.88,66.745,65.505,73.925,76.615,84.495,79.61,90.29,87.34,78.35,81.645,81.33,74.665,68.655,73.55,77.67,78.93,72.19,72.26,71.71,75.505,68.28,69.37,78.7,81.675,75.88,72.39,87.84,89.74,83.815,90.325,91.745,87.91,88.825,91.915,93.465,97.405,97.515,98.77,88.285,90.905,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,17/07/2021,97.715,95.04,92.435,93.08,98.23,93.09,86.065,87.705,86.675,85.95,87.265,90.785,92.035,94.63,99.24,94.035,80.285,87.215,98.07,98.815,82.215,85.515,92.015,92.375,74.515,73.8,70.62,78.135,76.57,81.51,83.81,87.715,75.68,85.245,88.92,89.34,82,88.795,93.905,99.7,96.21,103.825,108.235,113.045,110.78,104.86,106.11,100.095,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,18/07/2021,96.32,93.975,92.56,96.345,95.67,92.235,92.315,92.865,92.97,88.275,90.19,96.54,98.285,99.045,103.36,99.595,75.47,93.205,98.78,94.48,87.32,97.385,102.015,102.89,75.95,81.595,81.26,83.815,71.5,76.405,173.12,224.47,75.835,70.8,77.055,87.665,78.655,82.555,85.345,84.795,89.655,88.09,93.745,96.82,91.98,92.22,89.415,88.935,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,19/07/2021,82.855,86.91,86.225,83.35,86.285,87.69,87.825,86.385,87.195,89.565,90.37,92.11,99.7,92.215,92.63,90.515,84.06,90.055,94.85,96.595,87.435,89.545,88.185,89.535,75.425,77.195,91.89,91.31,82.42,83.61,80.51,88.365,86.3,96.16,101.825,104.51,81.65,89.685,94.73,95.175,96.7,98.28,101.08,104.565,98.455,98.84,101.155,100.705,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,20/07/2021,99.97,93.95,93.54,98.61,92.38,88.875,89.875,92.2,86.49,82.73,85.99,92.63,97.13,98.845,100.18,106.25,85.215,91.61,95.4,98.875,83.29,84.745,88.515,92.14,76.205,89.885,98.485,102.075,83.205,90.215,93.47,96.72,85.38,93.02,105.36,103.305,83.32,85.455,90.32,88.465,99.8,103.13,104.74,103.74,105.375,105.81,99.49,99.545,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,21/07/2021,97.28,94.225,97.28,94.385,95.545,85.86,83.395,86.52,87.04,87.665,93.145,98.855,102.785,98.9,104.48,104.055,82.91,88.435,102.225,97.56,79.675,86.51,90.31,89.23,76.945,81.825,83.125,84.29,72.945,83.42,94.67,92.755,86.78,94.22,87.035,89.065,81.875,91.625,94.5,95.975,96.65,96.655,100.315,102.85,104.905,105.39,109.985,104.485,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,22/07/2021,100.09,99.86,104.91,105.415,103.315,105.55,100.575,96.18,97.445,95.61,99.885,104.4,102.225,98.07,97.94,105.76,87.47,98.175,108.645,105.76,89.965,89.895,94.085,96.905,79.015,84.615,87.255,91.31,79.24,93.075,99.54,100.435,85.605,96.005,98.13,99.2,88.755,94.15,96.745,101.325,100.865,101.54,95.385,97.43,108.825,108.5,110.315,111.335,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,23/07/2021,106.555,104.67,103.27,104.595,103.51,100.31,101.045,98.21,94.75,99.24,99.29,103.13,102.315,101.33,105.355,105.545,83.91,96.305,100.33,102.945,82.72,81.905,90.26,88.935,72.205,80.46,87.12,90.9,79.605,89.815,91.305,90.865,79.575,87.25,85.305,88.29,79.09,87.38,94.995,92.94,98.86,102.56,100.29,103.84,98.595,99.635,99.535,95.61,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,24/07/2021,96.01,97.09,97.125,93.52,92.99,92.66,89.54,93.825,97.88,99.65,118.27,113.645,99.79,104.27,105.6,104.385,75.585,80.785,91.505,95.165,84.005,90.59,99.05,95.345,67.195,67.39,76.48,77.275,71.06,76.005,77.455,84.575,76.82,84.325,94.21,100.665,79.14,89.87,91.095,88.38,95.455,96.68,102.075,107.225,104.295,107.91,108.185,105.515,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,25/07/2021,105.75,104.275,105.9,100.385,93.49,96.71,94.68,93.805,91.745,93.51,95.625,108.575,110.115,112.11,109.3,107.625,75.165,83.13,96.78,103.105,90.05,89.855,97.4,92.89,77.765,75.02,74.99,78.495,69.455,71.885,65.21,67.86,66.595,68.08,72.49,73.415,74.245,80.74,82.79,83.96,89.355,88.655,88.69,86.94,84.65,91.35,93.165,96.105,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,26/07/2021,91.215,93.69,93.63,91.835,90.88,86.84,87.155,87.855,84.06,79.215,94.345,93.195,96.155,92.78,98.585,98.01,80.06,86.79,86.89,89.715,81.555,80.84,78.68,79.345,71.52,68.47,68.32,70.975,67.105,73.96,77.735,74.545,72.32,74.42,79.01,84.8,68.755,81.445,83.515,85.195,85.915,95.935,96.66,98.135,93.22,93.67,93.965,93.395,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,27/07/2021,92.63,82.82,78.415,93.255,95.375,88.94,79.13,79.64,79.135,79.49,85.02,88.87,98.675,99.27,100.935,96.76,78.305,90.27,93.01,89.815,78.82,74.71,77.83,77.65,72.595,74.2,73.325,70.9,66.375,62.315,70.51,80.585,76.175,80.295,89.455,92.825,83.975,88.275,89.115,88.19,92.04,98.775,96.4,96.35,100.275,102.59,98.53,93.67,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,28/07/2021,93.46,89.71,88.86,94.255,98.01,94.055,87.95,88.13,89.47,85.33,97.875,96.73,105.91,99.215,108.93,108.185,90.19,95.72,101.225,103.065,83.47,80.915,73.395,75.955,71.5,76.715,73.64,76.635,69.4,68.02,69.145,71.63,70.385,78.8,81.425,78.245,70.75,82.885,83.72,86.76,83.175,87.42,94.95,98.405,101.455,100.1,97.75,102.87,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,29/07/2021,90.72,90.23,98.605,95.96,96.95,96.55,95.89,93.205,95.84,94.935,97.685,100.25,101.63,90.785,101.31,105.02,83.415,92.065,98.36,94.625,83.155,79.89,82.16,83.735,70.135,76.23,67.52,71.74,72.565,72.495,72.86,78.095,76.235,78.57,84.415,83.56,76.735,78.93,78.695,86.405,82.375,84.805,92.655,93.63,96.4,93.305,89.46,89.33,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,30/07/2021,89.85,83.335,85.45,84.68,82.295,79.7,79.725,84.755,85.615,90.34,92.72,103.085,102.295,96.435,96.515,100.1,79.43,91.425,98.485,83.27,77.965,84.49,91.99,88.195,72.01,74.98,77.715,76.06,71.93,75.755,82.86,85.515,70.26,79.76,87.365,92.205,83.94,83.565,88.995,92.38,94.37,94.735,93.47,97.685,92.21,87.62,85.44,90.685,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,31/07/2021,88.67,93.645,103.565,98.565,95.5,92.265,92.915,92.32,92.715,91.235,91.41,98.83,100.095,105.135,113.335,108.825,81.43,92.585,95.465,94.66,87.565,81.945,84.065,78.81,65.095,69.515,69.815,75.92,72.04,77.325,82.935,84.61,78.355,80.205,85.1,85.05,80.86,79,84.6,91.15,93.125,97.215,99.88,101.985,102.83,101.62,103.16,105.58,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,01/08/2021,108.69,109.02,95.7,91.62,95.195,95.645,93.905,100.53,95.21,90.435,96.18,103.475,102.98,94.195,99.57,99.815,83.2,96.985,104.745,102.925,90.335,86.83,86.075,86.165,70.34,73.74,73.325,72.76,60.355,61.52,67.455,68.835,66.225,70.15,71.66,73.14,67.995,69.615,70.675,72.985,77.125,73.755,83.065,87.44,87.345,90.87,89.09,84.13,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,02/08/2021,85.035,84.725,86.245,83.265,81.445,79.195,75.215,78.07,76.005,75.7,78.255,84.165,89.015,85.525,89.62,90.635,81.73,85.015,84.13,89.26,82.51,81.37,79.115,80.225,73.455,75.785,75.455,75.04,69.115,75.805,80.68,71.395,65.465,73.455,76.415,83.54,72.45,77.105,86.345,86.295,91.03,94.28,98.14,102.765,102.39,95.38,89.675,93.3,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,03/08/2021,95.975,98.885,96.445,97.7,91.765,92.35,87.695,91.5,87.15,86.815,87.345,95.005,106.365,107.61,114.325,109.51,93.19,107.52,106.495,105.5,84.575,81.78,83.135,84.735,75.03,71.915,73.835,73.12,75.83,74.98,77.365,81.435,79.32,88.41,88.37,90.895,78.975,78.35,82.4,86.93,92.595,96.23,99.2,105.845,105.575,97.885,98.465,93.305,,
